id,company_id,dep,first_name,last_name,salary,address_id
8537,30,12,A,BANWMJ,1795,3927
8538,36,17,ZEWWXUTAAJIEH,GTIE,1485,7672
8539,9,12,EXKMPA,YYUGXWI,1183,5045
8540,68,8,DGWDZXVI,AYYDTPZEXJZ,1363,9439
8541,68,14,BDJZSJETGIKONUC,UQLXJLISL,1468,6514
8542,56,20,UA,ECP,83,407
8543,36,12,PLIYMDEMDZTN,UKTJAEHLGZI,79,4312
8544,17,11,NFPVUNGUXA,KTXOWIPCKAZOF,1320,815
8545,28,15,GDTLPHX,KBSIYUP,746,3533
8546,33,7,KEBKEOH,QBYXQETZZZI,1129,4367
8547,52,4,FYDCUNTFQRJKHGM,PIW,913,1360
8548,75,12,UKYLZHKHE,QEQRKNCGNPPKN,599,921
8549,68,3,C,ICKZPAPGKI,1085,2792
8550,98,16,I,XBYMOTCSQUO,487,2366
8551,38,8,QBQHSXCSOBSICLE,RWIGSPDQ,332,5238
8552,94,20,EUJDHN,OUMHXQMPVXZ,724,2587
8553,89,3,ZY,OTCBMFLUKWU,540,4164
8554,72,1,Q,KXPRGE,1245,3725
8555,64,10,YVZDEVQHVYVTXBP,JQUSEQHGXYBK,1343,2208
8556,97,2,D,LMWIULUCVHS,644,8794
8557,27,13,IJH,EFBATBJN,658,8190
8558,18,20,NRLFLB,AR,1258,4003
8559,75,1,JWNPRWMD,XJJYDCV,872,6617
8560,1,9,XSGXZJ,CZKDZIGC,1612,8310
8561,32,1,KTCNIENFFR,MNNVEIC,1843,2171
8562,42,2,BLDWLXN,PD,399,3592
8563,93,13,YFNXR,H,1423,5082
8564,24,17,DJG,WZGHXRG,893,5535
8565,20,15,SRTKVNYWY,ELLQBCFVTVSKK,1315,3060
8566,70,9,LUAWLCDLGYYUK,NFA,1880,7028
8567,87,17,FSXLYPOZVEMM,MAZOBSTBQWKHQO,858,2649
8568,25,20,RWVXSGHKRAMQZ,QX,872,8185
8569,39,19,HJZNACJJUIWF,OND,11,6157
8570,18,2,XVYSPSJVUHN,RCKIZC,1355,4170
8571,78,12,QYZKTSGKIF,UEFKEHQVCT,1537,3188
8572,28,15,OHJUJASOHYLBNCO,JOGUKAIY,1313,1451
8573,75,12,O,LQKNWQHXHHSM,1415,512
8574,10,9,VEQXF,AHATLJVWIX,1804,5580
8575,53,1,FHTSH,"",1059,81
8576,38,8,NOFW,E,1218,6338
8577,88,19,QAJ,OGSQZLTBDLCJB,1800,1124
8578,71,4,ZOVZUURT,RURWWRJR,702,5345
8579,28,11,ZSTETSRUFVZ,LPS,1517,6913
8580,3,11,QYAHM,VV,458,3734
8581,49,17,LFYVFQZWQVQO,"",1807,4760
8582,99,18,HH,VYLEOWHKRHLZTH,512,5151
8583,40,7,TZN,VZMTCQLV,705,1273
8584,30,16,BZFG,CRGEYVNPJGCCC,808,1673
8585,52,15,BE,CWFWKPJNQEKPC,494,4745
8586,69,16,VMQZP,YK,1774,8654
8587,91,12,VFYEKDXAGSOXNNO,PKWXDMZVYFT,1763,2318
8588,12,18,OLJDPGSTCZ,WZ,1771,7443
8589,7,11,ZV,QJPOFCOZEOEFC,1886,4067
8590,98,11,GH,RMZ,301,4710
8591,49,19,GXQCROFGF,MBWYQPGCTBDP,1138,710
8592,70,16,CTZEJK,FEOUPSZNOVKSEF,1559,7542
8593,40,20,PWBBRUYXQG,OR,303,765
8594,53,7,OC,FGPOLJYF,1000,7093
8595,46,13,S,DLKSEYXDJJQEW,842,1899
8596,89,15,SEEFKIJLWIN,HJXPHJ,1801,3149
8597,98,19,OMOA,OWWEASON,1826,4803
8598,53,8,XXBKJZOZOYFLCI,BFIYQJ,1509,1806
8599,51,18,EGVP,GCUZMJZD,1801,9051
8600,76,4,B,WYYGFBW,1029,8679
8601,46,8,TYKNVT,KDIYC,1602,1036
8602,71,20,DVEXFY,FMPDCAZYTIDUUA,59,1502
8603,98,14,RIDGYYTSC,VQTQHFJCQDPF,1391,2517
8604,73,10,AANVGB,AHTOZYT,1237,9586
8605,31,9,TWCUEX,XOMBOXS,1269,8417
8606,71,10,JCAEGG,MXID,1015,4328
8607,27,5,J,YGOGUIAUJPSGO,1175,8501
8608,69,4,CQWYSIGAC,PNCLAHWFHI,187,2080
8609,38,16,ZK,ARDEXACEF,1345,6385
8610,62,8,W,HRNBUPYFAU,1873,4726
8611,63,17,AFLB,ZYWWFMTCAYV,640,3921
8612,31,2,T,U,1024,9623
8613,5,15,B,WZQTTPKD,1148,2261
8614,19,4,AY,GENS,326,1513
8615,76,12,A,IJCIWJL,820,4360
8616,73,16,NWGWUPQF,YZIFXUNCGWZKF,553,881
8617,84,15,XBUMBVWUMFIQ,ZNNBDTTQYYVCOD,487,640
8618,60,15,KCKQLYOPYXWAS,PCUWTRZDAIDMZES,1752,7798
8619,1,8,STGECSZ,MZKYX,1547,2845
8620,1,8,KEKIF,BRPJ,848,3639
8621,90,9,XFDLJYAWQGNFB,TCOLCJLO,1903,7348
8622,54,14,PXWJCIZ,AOVGLVWDL,1249,7200
8623,49,18,HECR,VLSDQQFWHTB,813,2080
8624,74,10,TR,ZVCBXPXOAK,327,2530
8625,96,9,WKSR,OZ,196,2592
8626,56,20,FCNOYVTZAY,YMGDCUBM,29,3735
8627,42,12,LWIONMFPWNAR,BAZTEXHXUE,1222,7863
8628,1,17,NJXP,YHTBZELUN,794,6795
8629,1,2,SIUTMVZDHWOWH,NBYKBLQMRRKB,185,6687
8630,32,7,JTTYHRNPZY,RLUHXOGIBGH,874,9102
8631,20,6,JMAKKLRM,NSPHX,1060,7986
8632,31,11,"",TXPEOYYFLG,1516,4491
8633,57,13,BYOUQA,QLBE,340,7783
8634,96,11,JLETGIW,RN,1354,1353
8635,41,5,TRVSGHLYGFF,GRWRFJFUC,1989,6262
8636,89,7,KUOBRLCYZZSO,GSLZUIARYLXWF,1458,2650
8637,22,14,DJBXRMSO,LOK,12,3829
8638,70,2,DZ,RECGYWYRWIUVS,915,3174
8639,2,4,UBVCQ,ZVUZXM,1604,4122
8640,80,16,RJYZOM,PCF,251,8408
8641,75,9,RWXMZ,"",285,5193
8642,58,1,Z,VLZFOHEL,1010,8889
8643,95,18,PYHJYZJJWJZGWY,OLXNFEG,1024,1439
8644,85,1,IQJIBUX,IYEKXIYZQ,953,2880
8645,37,2,YDYDKHVFWOQQQ,QJMUTYTTPX,977,8194
8646,14,12,HPHNF,CUJFO,1948,8173
8647,91,12,VVYJPCVSYIPYJS,Y,223,4436
8648,94,13,VJMRBHT,HJEFD,1568,6154
8649,90,8,QOVOW,XZZDXPMXXK,1831,7058
8650,32,11,SEZWXWLVNCL,IUE,135,9227
8651,32,8,COVBGHS,HJCKTOERPX,150,8389
8652,66,15,OWA,UHOQAZHQBRNCK,1307,6167
8653,57,19,YIJGMTQHW,WWXYNLXVYSOWG,228,6220
8654,64,2,LJQHSWKG,STNRQSJNVNPPW,1831,7070
8655,56,15,YCNYPWITDXFC,GWZCIAMDGQSAAUX,143,3518
8656,3,9,XPIGTWAODGOD,FBPOMPKWEKZA,1393,4159
8657,50,5,US,RKQSPKUZ,841,346
8658,40,17,NQUMQCLW,AZDMACAAUJD,197,291
8659,23,14,WBXRDQ,NPOQQPIKUPTEQL,143,9928
8660,74,2,RLZLZYBMJDKDL,PMZGWZAVZQAOJBE,1943,6904
8661,91,18,GDEE,LKPEP,64,7225
8662,87,15,VMMSHPHBQEXD,RAFFROSHDMT,1454,6321
8663,1,16,ZCF,PISMXVGWFBJR,576,4201
8664,63,3,G,CKBTJICITYTKT,706,4219
8665,100,10,LUIRRKKJLK,QPVRIWUHLD,1681,834
8666,34,13,GZVNYIXTTXWFMJ,JVUZ,879,7588
8667,99,10,EYQAOBL,CIH,386,9169
8668,64,19,EGZEBCMFAC,MWTBWLKSMIC,1982,5108
8669,68,9,LYIOYOSBMVKK,XWRDZTJJF,960,4651
8670,57,3,KDTPSC,SX,889,1637
8671,96,2,JKZMKE,OJ,154,9310
8672,17,15,JIKRZXY,IUH,586,7435
8673,7,12,LHCTPYXVGLM,LVDVACC,1226,8606
8674,19,7,XXIKTZ,PDYUBAOFXTJEJ,427,7539
8675,38,20,SOT,SBBWGTXFFWENSD,606,6133
8676,65,19,F,FPFZCITHVGV,20,9529
8677,11,8,AUQNS,UMLZZWM,351,8219
8678,34,7,PNBLUQHZC,JYLJZMFOMID,1700,7674
8679,95,11,QEFATORDNBZM,RVG,228,5144
8680,4,4,ULUZYXOVN,VOBXHZTHWWYSQ,460,2874
8681,40,20,JPNCTMBQM,E,1024,1624
8682,18,18,"",VBXSWCOBICIF,872,6481
8683,34,1,XWWYHTVSQ,FNAIHI,1575,7013
8684,9,8,RPL,LTYC,1248,2627
8685,28,17,IFH,MQPWNFJQEP,836,3229
8686,52,10,NPCDMZN,EXL,669,2143
8687,60,19,U,BYZWXQ,1897,4942
8688,11,9,DENFO,SHOCGOPLTDE,1930,3411
8689,33,13,QQZBOO,OF,855,7520
8690,13,1,PSKSOMOZLL,STVTFI,808,9061
8691,21,6,HDTXBMWDG,HLZCCKPBKEVQCT,771,6856
8692,2,3,RHWKYOERZLJ,ASBTFCLWL,959,2870
8693,52,2,LUSGZ,DYLKTUVVYVIE,1756,3127
8694,5,11,IDTDSQB,WPKKFNJSLTZIDC,141,4248
8695,51,18,YPNRVYZXEBD,EOF,141,314
8696,54,14,KDRQKU,LNQOBL,725,9393
8697,13,7,TGTJDZFUKHMTN,Y,201,5574
8698,45,15,XL,U,1490,2904
8699,43,18,LGNJLQTDC,JVYHZUQVAD,1868,9965
8700,34,10,BVC,WCBPVYCRGTGA,1768,1424
8701,82,1,DORZYQXZ,KBQVCNBJ,119,9051
8702,37,19,"",OLB,57,6184
8703,96,4,MSYIVMPCAMQR,QJD,76,1490
8704,98,2,"",VFDXJYB,1967,1283
8705,22,19,HOKHTWRPZBEY,BF,1884,7780
8706,5,9,XEFUCVJDEKZ,DDH,76,7485
8707,2,8,FTE,FMJS,1016,9910
8708,72,15,JD,Y,1197,2378
8709,41,9,OGV,VDC,575,6529
8710,32,12,W,VFFPCVVTVHLQYA,1077,9477
8711,23,16,IB,SC,1898,3214
8712,13,9,LZXBIXUBB,MAKJY,81,6411
8713,11,18,UZ,LMQCP,124,5532
8714,3,1,YMKTLPMV,DTJZDTELESTNV,1240,998
8715,40,17,BBNNRAD,NTYMCASGB,215,6553
8716,90,7,XDNDVXUY,KAPZN,1288,3663
8717,10,8,CQOBBNGRXFOFGT,LSYCIMOJ,653,7438
8718,74,20,BWC,PGQRXJ,985,6748
8719,16,7,PXNYPTCNWIG,ZUYETYRN,1440,5817
8720,7,19,AJJF,"",1493,8638
8721,45,15,NJGIQRTFPKKJPJ,SF,1199,1493
8722,92,15,TWGRZSNDUXMIJ,XXFAGNEVDSPUZY,1563,8284
8723,49,10,XKNOQQXHU,P,758,4720
8724,5,14,YAZBGIS,EUIMVGIVRDWK,1888,8161
8725,94,19,LESAYI,BRBGTRYRV,781,2956
8726,68,11,VCQVZLFTDK,CCN,1786,8301
8727,10,14,NYCJAIJ,KAMYBQB,520,6232
8728,54,19,"",OF,1214,1750
8729,97,4,PXRHPMQ,BTGMSQAFPG,961,1606
8730,88,18,NGZGM,FDSONT,532,2297
8731,24,10,MYZY,SZWR,771,1755
8732,45,11,GCTEKCVHYDV,VMEXYKN,1582,5170
8733,100,4,"",OI,736,5458
8734,51,17,OGPXJO,T,83,6673
8735,41,2,HJKQKBQZACYY,HXLH,61,7789
8736,75,12,Y,YVX,634,6145
8737,85,5,VKYQAKYQZULHBMP,NUINLVGPJAJ,20,7054
8738,41,19,DIZDELM,YMCMI,811,3889
8739,5,9,DGYWYBIRBLB,FPXIXCXK,1295,1325
8740,41,7,ZUMXYSHJVFHLT,AXMOEHH,294,442
8741,57,19,MZCUWRJ,Q,1672,4098
8742,52,3,QCPCXXZLVQ,SRELV,197,4151
8743,32,8,PIAWEYRW,HZRV,1181,8233
8744,96,20,X,SREDIYAUFPHY,848,6864
8745,35,1,WLFQYDZWAVXH,PGRQHENHNO,496,5406
8746,56,11,DUBOLT,RJTUORYE,1500,1730
8747,31,15,U,IWCUW,1972,3625
8748,91,17,SDNLQTSUEX,LAUBL,1681,1819
8749,98,4,"",QXLGUEZ,537,121
8750,34,12,JTVMMYYZDXSXIV,A,1565,4026
8751,97,19,"",EOIE,1004,1925
8752,41,16,KBZ,HPVYJHUMJGL,1159,8701
8753,88,9,YIMFAURRXW,ZMIONVZM,1061,5353
8754,1,4,CHKBN,ASXJ,559,1128
8755,90,1,SNEPETWHU,CGRBC,491,5214
8756,15,2,PPYFN,SYEQQ,769,4749
8757,15,1,BLGVRYGPMAKODQ,BZBYQ,292,3224
8758,86,10,XAIKHJ,AQAKUOVYLFX,1176,3726
8759,87,16,KB,BGMREEEBXCPX,1829,3799
8760,38,8,ROEYTAOYUQITGJ,LSYYQDQY,1708,1763
8761,61,9,GXYVZZRPISZU,"",48,6774
8762,92,11,CSK,CJDKYEWGDGLEW,940,8656
8763,18,2,SYOFYRPIQF,KSGMOTXJHQQALD,1982,7531
8764,34,6,HE,"",880,4053
8765,4,1,WBC,MPEM,51,1940
8766,73,11,FZCMGTJICTKBZG,"",281,5348
8767,16,13,L,A,1875,4189
8768,51,18,KEVWSZGRDA,"",783,3501
8769,39,16,VYKRZ,V,1767,2704
8770,92,7,WQK,PUCXATWTOYLXVB,349,5285
8771,25,4,UPKSF,NSQOMYORLS,512,6056
8772,93,5,FVBGJOLEZYP,ZGXEJTJLFK,879,8727
8773,43,5,XRXZTMGPPQAKBNM,SQFLYTQN,460,3015
8774,16,11,ADMMDOCICYNB,NKUMBTAGEVSBH,1151,4391
8775,46,16,CABCBZSMEEY,SHTJSSVOB,832,6354
8776,33,16,APFEXIDFVHRHHV,QEUZCSMNWIR,1905,3484
8777,98,15,MUDWFFZQ,XWUGWQRYEFAASWY,1016,2471
8778,66,10,QZYLTONDLNWK,EPWIHLITXNQ,1630,4927
8779,28,10,SQYWXTHOIZYN,I,1369,2128
8780,73,9,NCLTV,QIMHOA,393,4737
8781,53,14,AGPAKPM,F,603,645
8782,91,16,QNEGOSB,SPDWTTKRRYS,179,5926
8783,85,19,BKXS,VENBLYGQRV,563,7035
8784,30,10,CVTROWI,RHTZOQO,57,429
8785,57,5,ETW,GXXZOI,1852,1131
8786,95,19,DMEHGHRNS,ZUD,1615,4324
8787,78,10,IINHIVINNLOYN,LPINLCIMS,972,393
8788,5,4,ZUA,OMKDTGSCFLDV,1813,2838
8789,83,10,"",C,1214,9537
8790,7,1,EEL,SMCRVYIAPKBNR,1683,8143
8791,79,3,YDON,T,1654,3195
8792,96,7,TEVDW,DLXHQECA,1135,2563
8793,35,13,XUCMUCGQMOZL,FJUJJGLPGA,35,3886
8794,5,19,TCSVVYJWKHLFCY,UAXQW,497,8857
8795,57,1,FCAIR,LFMQVKA,1117,6658
8796,9,14,ADLNPODVIBDIVEL,NQMSTPQJB,358,396
8797,30,12,Y,ITF,1104,9761
8798,22,19,H,ZYHCLOZJ,786,2649
8799,88,15,MUQJ,HACE,1945,4863
8800,98,10,HKBSSS,HJCVO,984,1716
8801,90,15,OCESDZKLIESYBC,ADRBEGU,1450,8757
8802,48,2,KNKV,CJGW,752,9164
8803,88,2,I,"",367,2708
8804,80,1,HN,XMCMNGVLQT,1283,6713
8805,38,10,JONDGAMZ,VWUW,529,7326
8806,93,10,HWOWXM,KLIA,444,2607
8807,63,2,"",BLE,1978,7484
8808,46,11,XPTNOND,ZYWSQTGKRAQ,526,7534
8809,26,18,NECBYQSPIVWSSO,FYYOF,62,4228
8810,55,12,M,DFJBTX,1156,158
8811,43,9,SYJC,PEHCISALE,895,145
8812,87,16,ZXASXCWERTHXZH,TAR,1570,7111
8813,2,7,FDDHSJP,WYEJYKGRL,577,7402
8814,87,2,DZCZ,SXSYEDAOADO,607,1396
8815,30,17,H,QRMYSJ,1717,2634
8816,36,7,DOXKQIIVYRKKGKN,CYYHXLRKS,411,9346
8817,9,7,NVRNE,ZEXBWTXJIJUYRMD,1285,6493
8818,11,6,OEQFKSW,REYRKGLUZQCN,745,5144
8819,68,13,LJOVNDMST,KKGLF,693,9006
8820,100,10,JXLSYDAO,F,475,6555
8821,29,18,NHMYXLNWD,GVYREQLLU,922,4474
8822,22,2,QADHIJFLVZ,NS,1937,618
8823,61,13,EMJNIFMJ,E,643,2730
8824,81,4,KPI,HQLCNAFAIWJ,1227,3676
8825,18,3,CFP,ADY,111,7241
8826,84,1,RHZAIRMX,OVSNTBGKFLEKYV,433,7414
8827,37,19,SL,LLVRNRKKECM,618,7593
8828,88,10,"",XYCODTYQRHCPP,1045,1871
8829,17,13,EXZJP,"",1246,874
8830,38,2,WYRLNQXHBZW,QVETIMD,1312,4092
8831,68,20,QEHPAQ,YTMVURYGVSW,849,7354
8832,17,15,OCXVTDG,BKDEL,581,1324
8833,77,6,RYDUPY,ATJLZXNRGHQS,1708,9282
8834,65,7,MXYRWJ,OPSVAIMBW,1675,8989
8835,15,19,MNSOGRYV,HI,649,7668
8836,7,9,URJMB,ZEOW,1348,3528
8837,33,14,EZKUAR,N,1384,8800
8838,67,3,XAFQAO,CFD,1600,9839
8839,88,17,KYTMKPS,TQHLEEWN,1983,2123
8840,93,12,ZDDTO,CCXGQVMYOPSXWA,1976,9982
8841,74,4,YJRSZQN,IQHLZHEDHYQ,1012,993
8842,98,19,HZHJZLPZUPJHI,YATNAPKUQWK,173,7799
8843,16,19,UALAGNEEPINES,LLUSRKCARR,1734,4940
8844,7,15,VH,KZFUHEFGXWQOR,397,2636
8845,66,17,XSUJFHZU,UTQCAUETFWW,1495,8055
8846,23,8,PVHGW,M,1703,1073
8847,100,2,PNEBKKP,TALUO,90,5846
8848,47,10,VCKN,DOYBN,1282,1090
8849,58,15,OH,YOHDT,573,9841
8850,62,20,LQZCQVP,TUJY,1646,1455
8851,40,16,TBEZWGCC,YGQXFEPM,1459,9729
8852,21,14,XGGP,LMEVBEURTEDQ,1933,50
8853,42,17,CAYUWVLGJFDW,SMFIJN,1885,2662
8854,71,10,HEEQGVEGK,AZCXYY,639,42
8855,29,9,T,XQDWCIJAJJW,1776,9889
8856,87,19,N,WPZFOYPXCLGVUZ,739,8245
8857,12,11,YVRSHKCIEB,EZDRDXZOQC,575,7167
8858,97,4,OAWFPSGDEG,DIS,964,5935
8859,26,8,QT,JQWPKHY,640,1728
8860,64,17,XVRTLGK,SEMBWLOJSIYHWF,94,7258
8861,75,15,VUOCWJURFIBZVPH,MXMKQZ,1395,5424
8862,34,16,XEOJJQPZTMRFQP,LGPSMFVZBQC,381,7345
8863,19,19,YVZJZFJ,O,1473,2932
8864,39,11,RZHHTPOPNCNAKMB,AVXRHORXRG,1627,7835
8865,38,12,KWDK,JMUXYYKYEXI,578,2626
8866,42,1,CNH,FXYZKZTD,1473,1681
8867,30,11,BJI,PKCJMGWJ,1942,4162
8868,54,18,UTNWZHXGRCXKNM,AFTZEDI,610,5895
8869,94,8,LYIZWY,MKYMIB,1451,9968
8870,10,17,ZIJFDMC,XMUTDL,1427,7328
8871,21,8,GJSUB,KOAEFPYZZUS,1433,7469
8872,23,4,JUSTLZF,ECVBZPRAOT,1333,2003
8873,88,5,DRTVLUQHKXBMA,FCKKC,1139,5235
8874,75,16,CRJK,WOZYXCYI,1530,2457
8875,93,17,CNVBJ,WWRUKVM,1921,9006
8876,73,12,RJNJQUJ,UW,1001,9812
8877,98,8,M,WAHKIBEGJDVYS,787,5243
8878,58,5,WAEUHFD,IXYSLPQS,1842,7199
8879,81,13,XQVJLTOLWOBQD,UGSDCRI,798,7061
8880,77,15,BBO,ZYZ,1626,443
8881,82,14,EAAPSNSY,ZDHKKTS,1786,4538
8882,22,8,RJYTM,DGTMKGVNM,1559,2551
8883,95,7,IFJNX,IEVQEOMP,1201,8827
8884,91,14,SAGSOWSYRK,DPBOINIRFLZUTO,600,9725
8885,32,7,JSBSWCJ,ERIVCCM,719,1292
8886,46,19,HPS,GVMOVGQ,894,5495
8887,2,3,UBF,OTXYUIR,242,1551
8888,64,12,UKUMOXHJX,NNDHUEFH,950,4993
8889,12,10,XJYB,ROXKCKHEKLCO,1168,5562
8890,33,1,RCP,VVV,1081,3905
8891,71,2,M,TASGLG,750,9026
8892,94,15,DZCBIULJZ,LDE,1682,9844
8893,69,15,TQYB,OLMQYTHDEPKY,1077,9279
8894,5,11,WEYNQCO,ICKYDLNCKMXTV,1663,7746
8895,33,1,YUTF,YAOBQ,589,8300
8896,90,17,I,IKNXJYJRTTQ,1583,975
8897,54,1,MRWJQMAAEQWUG,QFUEONUXILD,468,547
8898,79,5,YFVTFJZLQ,XPPFUZ,944,4503
8899,93,4,IAOEZDGQLNJ,JDNUPRNWW,368,7921
8900,4,5,STEKLKEEERR,TZEBTUXMFY,1768,8441
8901,50,12,DZPWSKKZK,DUJUFGRZMO,876,9523
8902,25,3,QCGIBKURMM,RKOQRRV,1666,9610
8903,30,16,FFN,AELZSZ,1345,4049
8904,47,14,CCES,FNBOFYYKB,796,6417
8905,23,17,WWNRTAISFRGB,XLT,887,6920
8906,19,6,GEMGRTOLFU,QSVG,779,4147
8907,79,8,AWRIWSFCV,F,485,9551
8908,22,2,SJBYNKACXVZY,DUKYCQ,888,9755
8909,54,14,COTQEXKGDT,"",845,1701
8910,35,19,IBGLICJF,KHUF,1330,9914
8911,43,1,FF,SUIWZQTXR,237,1073
8912,3,10,EKXSYP,L,1837,441
8913,17,6,NZV,LNUGAHUR,1457,7737
8914,14,7,MFXJXXWWQTOCKP,CCO,1169,6832
8915,77,6,NUVPAW,ZUXGKGLPON,1322,6557
8916,91,13,ADPIOAD,XV,58,9038
8917,99,20,PNIWKMMMYOPA,AGBL,650,928
8918,43,2,IQGQBWMLFYWNB,RFOBYB,1251,6834
8919,94,4,LWP,OTEALF,621,4292
8920,76,19,UYGHYEPS,KHBD,1830,8018
8921,64,2,IEDOJQUL,QCIBBL,1198,6606
8922,37,20,EHOLXIPRIUZ,QIVLPJBCYMXSJM,638,5225
8923,48,5,GRXFMX,ZNBRPUYPZLYK,1807,8671
8924,31,7,"",NCG,571,9037
8925,14,15,ZVEUV,OYL,122,5065
8926,99,9,DWGQYYKMFFQXZS,DSR,1747,120
8927,65,6,LXLFGRDZOA,XSJ,1610,5365
8928,38,9,FWCPDWKMP,LMNFEGVF,1573,4900
8929,95,18,NRYRWSQAOQQ,KZGTHN,1048,8189
8930,82,16,PE,NSSPRGCQGL,1921,4937
8931,67,8,YTAYEAVEKKO,DNE,1003,5421
8932,100,3,UEI,AIJEOXVHB,1093,4844
8933,47,11,IWFRWCARBGTZ,YJQNQUA,1510,6005
8934,98,14,FOEHUU,MNQNR,562,1679
8935,12,15,UDWYQGZY,I,1085,1336
8936,97,7,LVLJUKYGVR,ICQ,1011,7819
8937,9,18,ZINTMPT,D,1341,7356
8938,3,9,ADCTI,VQITCPWASYIWJ,1989,2448
8939,40,19,WDDIEFORSM,NHEZMEW,983,4209
8940,44,2,NAKZSQTWEMN,VGPPR,808,8969
8941,24,19,OXMQPCZQOCU,HUQMF,674,4128
8942,67,6,IK,OCCEQ,230,1113
8943,34,12,JNEKFLNUHLP,AAAHXBGKLM,1875,9603
8944,86,10,DFDVCNIKQNQA,YIAVS,1889,8933
8945,24,1,TSFKJ,FWMNUMP,1269,5651
8946,68,16,MTTGYDEGGMYK,RVBQXF,41,3671
8947,36,16,CWT,KYWAY,299,9506
8948,97,12,EOBFB,VLTDYPSIGQANW,145,7014
8949,7,16,YGUW,XFKPJWRMDTFQ,84,6713
8950,97,11,SXCIVISR,ZSYURNNHSGUHQNL,1725,9005
8951,90,9,ZSANRKZL,VM,1873,7631
8952,18,19,NVLFNYP,EGEAJJ,1784,7766
8953,77,9,PBWRI,C,487,8944
8954,2,18,"",DY,1895,2217
8955,88,7,M,N,1510,7984
8956,89,15,KVTL,G,1109,6916
8957,37,12,SCPDYJWQCJFP,AL,122,5932
8958,14,8,RFHFWLDDI,SDPADAPWXCANG,1124,1549
8959,2,6,WT,LGWPEHGZG,307,399
8960,52,13,MSAAPFXKPUF,NHRAUQEPTRT,750,5464
8961,45,15,JZC,XY,1111,7479
8962,41,20,SWNTBOL,DVKQUFQI,749,3077
8963,98,20,P,"",42,4532
8964,92,1,XVSIBVZMQAIRH,OZCCIVKBVZI,975,9454
8965,38,15,RN,AXPFUW,1872,3698
8966,15,2,SSDOBETJT,LESQUAHZKJF,86,3417
8967,98,1,NGJAKDHDOQDPTT,YTVVTN,1707,2572
8968,52,13,"",VMEWNW,111,5831
8969,80,16,"",TREPUDFPI,1170,5489
8970,23,12,PU,GT,1897,6038
8971,41,12,XIG,VQZ,162,2935
8972,14,17,BDQQJHTHHYNR,ZUWWQRGAPWGUIF,1184,7962
8973,53,19,JPPJHPETIRZ,PMYBP,86,7883
8974,79,6,YK,NT,1996,8588
8975,76,17,"",GJQZJVLTDDJPS,897,7757
8976,34,8,"",DCJBRTP,751,814
8977,77,5,BVD,GDKFSXHWGURTV,1931,3991
8978,78,19,ZHUYDYF,Z,1234,3049
8979,26,2,RBV,PLOQTJPVBCVUX,1174,5931
8980,60,18,YSOBRUOG,XIN,1255,335
8981,49,6,PZZGJSXEIQPLY,KOCXNI,577,6086
8982,26,9,GMFE,I,1519,89
8983,76,14,R,R,1540,2310
8984,61,7,XIRVYNQMZQHQC,NFP,1865,2596
8985,45,8,DNSSHJDQGDFJXPN,VQBQ,786,6281
8986,75,7,OOX,SBMKMODHXAGYE,458,8342
8987,34,3,JKULACOEMEGNEBE,FOPRPCED,880,2591
8988,40,9,YJFPQKQTPY,ZFPOAAYALKWPRMG,1360,188
8989,6,10,LO,FVA,1703,3558
8990,63,4,SKLEZ,IBOQQLOAXL,1930,5044
8991,85,14,ZYZFKWSIIT,IQPAWZGWYA,918,399
8992,78,18,BOZ,JWM,601,4908
8993,69,11,GYUTVAPMAHM,HZVESOUIARMX,1997,156
8994,37,7,MSINM,ZEHD,789,3598
8995,37,7,DENUPOJMPJEY,YVVLL,791,9524
8996,90,4,JPLLLZJWZVU,TBFSTMEKMXN,287,677
8997,60,19,PGQYLYRVFVE,MKBQMSHXFIR,1648,9979
8998,43,5,BWJAO,MXMXWLYVON,1887,3293
8999,63,10,Z,TBYDJ,1134,7069
9000,36,10,PQZGKWEWPWBP,TUSNIQ,45,8678
9001,54,13,VAXTYQRHX,XTPLNOKZOKY,1060,2988
9002,80,18,HUMAPDRKJSJF,IRR,710,8237
9003,96,20,FCISWJ,PVDSNNJ,258,2063
9004,91,20,I,UMRPCYEC,1831,6268
9005,92,14,GOKJEVYT,T,410,629
9006,48,16,RL,GEOHPGSUOARM,678,7381
9007,97,10,MCJWLHVI,WWL,1942,7415
9008,19,9,"",HCCWXAJMUDFK,863,2246
9009,15,6,SNMXNHYJQI,KKUFSTEJUUVB,1322,6852
9010,67,8,DCNUHEG,KRFDWPY,878,9780
9011,60,5,X,JERUUBUHPMZGJA,1205,4710
9012,56,6,XLUAK,XBGGGANNIBBLHO,332,8121
9013,11,8,EHMXSKSH,SXTRJA,1632,4338
9014,23,13,RHUXNCXSATZED,UAIQ,1043,2230
9015,41,9,USPJRDQWRG,SFXFBRD,932,9489
9016,28,3,QEJPBYZIWMUFGV,KFZKIHI,1886,2436
9017,1,3,"",OVWXYPAHHDVFBK,310,396
9018,88,14,GHLUFQUBDRIEYFZ,DKXIRELHKBKZM,1865,8079
9019,46,12,BDXN,FMOOFNKU,701,9944
9020,66,7,ZT,BUXYGIMCUYTZ,453,3223
9021,19,13,OXKHDYNAPFEEYRY,QZHDZOHAJBBGHF,177,9054
9022,48,6,GRPSKW,QUGCB,1770,6663
9023,46,14,N,ATLK,697,9730
9024,99,17,NYTF,JLMXN,552,2894
